CustomerID,CardNumber
6189,15056453513257
6190,15056453686051
6191,15056453045618
6192,15056453767843
6193,15056453778746
6194,15056453234719
6195,15056453348477
6196,15056453757545
6197,15056453415810
6198,15056453219496
6199,15056453061284
6200,15056453128737
6201,15056453625188
6202,15056453167431
6203,15056453327862
6204,15056453007396
6205,15056453743076
6206,15056453554073
6207,15056453686281
6208,15056453694799
6209,15056453592107
6210,15056453706486
6211,15056453132870
6212,15056453400798
6213,15056453056896
6214,15056453470598
6215,15056453422316
6216,15056453315382
6217,15056453844214
6218,15056453393721
6219,15056453857273
6220,15056453125616
6221,15056453781934
6222,15056453426671
6223,15056453925552
6224,15056453398537
6225,15056453999267
6226,15056453876406
6227,15056453446478
6228,15056453026112
6229,15056453732635
6230,15056453927810
6231,15056453039327
6232,15056453349377
6233,15056453367805
6234,15056453584411
6235,15056453834085
6236,15056453987717
6237,15056453568856
6238,15056453595961
6239,15056453356099
6240,15056453708093
6241,15056453735684
6242,15056453961054
6243,15056453330462
6244,15056453179098
6245,15056453245038
6246,15056453520861
6247,15056453670045
6248,15056453825022
6249,15056453366052
6250,15056453131292
6251,15056453200653
6252,15056453534435
6253,15056453158622
6254,15056453277420
6255,15056453322778
6256,15056453210570
6257,15056453087882
6258,15056453879177
6259,15056453314479
6260,15056453443719
6261,15056453326044
6262,15056453977606
6263,15056453711339
6264,15056453904536
6265,15056453072759
6266,15056453655172
6267,15056453403279
6268,15056453563066
6269,15056453522450
6270,15056453096939
6271,15056453582111
6272,15056453579517
6273,15056453482814
6274,15056453146274
6275,15056453436002
6276,15056453083064
6277,15056453047042
6278,15056453103842
6279,15056453200259
6280,15056453481797
6281,15056453491562
6282,15056453823764
6283,15056453224199
6284,15056453265538
6285,15056453039496
6286,15056453151922
6287,15056453766793
6288,15056453291947
6289,15056453312888
6290,15056453037995
6291,15056453486974
6292,15056453253643
6293,15056453698713
6294,15056453535148
6295,15056453670864
6296,15056453320090
6297,15056453031891
6298,15056453943290
6299,15056453569779
6300,15056453437249
6301,15056453494001
6302,15056453962719
6303,15056453955952
6304,15056453603309
6305,15056453515199
6306,15056453117387
6307,15056453294121
6308,15056453675568
6309,15056453670460
6310,15056453983481
6311,15056453127607
6312,15056453667410
6313,15056453078941
6314,15056453206385
6315,15056453530926
6316,15056453995351
6317,15056453332078
6318,15056453856608
6319,15056453562300
6320,15056453149117
6321,15056453498565
6322,15056453200797
6323,15056453296498
6324,15056453812865
6325,15056453103661
6326,15056453040037
6327,15056453980787
6328,15056453749711
6329,15056453269998
6330,15056453687994
6331,15056453940661
6332,15056453270933
6333,15056453106477
6334,15056453723690
6335,15056453422936
6336,15056453409551
6337,15056453886897
6338,15056453205671
6339,15056453165100
6340,15056453855740
6341,15056453959076
6342,15056453860623
6343,15056453794261
6344,15056453652384
6345,15056453400424
6346,15056453324105
6347,15056453813991
6348,15056453949433
6349,15056453420499
6350,15056453607202
6351,15056453032104
6352,15056453362163
6353,15056453227459
6354,15056453947344
6355,15056453788694
6356,15056453201297
6357,15056453195643
6358,15056453791245
6359,15056453493018
6360,15056453678923
6361,15056453539739
6362,15056453507109
6363,15056453306154
6364,15056453138075
6365,15056453213763
6366,15056453720721
6367,15056453550232
6368,15056453373914
6369,15056453123227
6370,15056453538587
6371,15056453010561
6372,15056453385051
6373,15056453110338
6374,15056453659019
6375,15056453503773
6376,15056453942616
6377,15056453501053
6378,15056453690506
6379,15056453571513
6380,15056453122451
6381,15056453810901
6382,15056453156092
6383,15056453241059
6384,15056453958989
6385,15056453131477
6386,15056453267487
6387,15056453766859
6388,15056453647497
6389,15056453166735
6390,15056453622925
6391,15056453355071
6392,15056453211074
6393,15056453235037
6394,15056453223452
6395,15056453383374
6396,15056453117398
6397,15056453089234
6398,15056453911508
6399,15056453610395
6400,15056453430409
6401,15056453661440
6402,15056453737586
6403,15056453792842
6404,15056453009653
6405,15056453622906
6406,15056453667385
6407,15056453302571
6408,15056453981384
6409,15056453672992
6410,15056453211604
6411,15056453722677
6412,15056453940544
6413,15056453195755
6414,15056453126638
6415,15056453233013
6416,15056453475533
6417,15056453914203
6418,15056453176687
6419,15056453293164
6420,15056453000406
6421,15056453765447
6422,15056453381304
6423,15056453838589
6424,15056453123451
6425,15056453100543
6426,15056453050013
6427,15056453142721
6428,15056453571801
6429,15056453136303
6430,15056453822740
6431,15056453487062
6432,15056453241006
6433,15056453426709
6434,15056453115331
6435,15056453878172
6436,15056453474178
6437,15056453202306
6438,15056453589141
6439,15056453399532
6440,15056453331305
6441,15056453886222
6442,15056453534980
6443,15056453692426
6444,15056453006666
6445,15056453347515
6446,15056453756979
6447,15056453556105
6448,15056453117649
6449,15056453496807
6450,15056453255186
6451,15056453353550
6452,15056453586691
6453,15056453023125
6454,15056453054792
6455,15056453729172
6456,15056453320575
6457,15056453928455
6458,15056453416116
6459,15056453803447
6460,15056453452926
6461,15056453485813
6462,15056453148640
6463,15056453962984
6464,15056453049772
6465,15056453303120
6466,15056453771005
6467,15056453041899
6468,15056453589994
6469,15056453966350
6470,15056453563322
6471,15056453800761
6472,15056453324503
6473,15056453230927
6474,15056453726834
6475,15056453294886
6476,15056453136739
6477,15056453113321
6478,15056453842575
6479,15056453511545
6480,15056453672623
6481,15056453846472
6482,15056453767013
6483,15056453811836
6484,15056453361181
6485,15056453684261
6486,15056453490571
6487,15056453431465
6488,15056453984601
6489,15056453856696
6490,15056453613630
6491,15056453502840
6492,15056453745602
6493,15056453663692
6494,15056453493841
6495,15056453903532
6496,15056453295667
6497,15056453251717
6498,15056453749028
6499,15056453827006
6500,15056453500347
6501,15056453059831
6502,15056453564434
6503,15056453567817
6504,15056453551352
6505,15056453747769
6506,15056453200232
6507,15056453821446
6508,15056453555611
6509,15056453011121
6510,15056453047731
6511,15056453890980
6512,15056453424696
6513,15056453617201
6514,15056453771515
6515,15056453714503
6516,15056453617246
6517,15056453521269
6518,15056453700541
6519,15056453278743
6520,15056453935282
6521,15056453412976
6522,15056453775580
6523,15056453168089
6524,15056453555492
6525,15056453528990
6526,15056453047396
6527,15056453178794
6528,15056453612527
6529,15056453169750
6530,15056453524973
6531,15056453944827
6532,15056453465280
6533,15056453726986
6534,15056453207798
6535,15056453824112
6536,15056453525544
6537,15056453852110
6538,15056453682958
6539,15056453585732
6540,15056453511676
6541,15056453867898
6542,15056453665574
6543,15056453926850
6544,15056453708792
6545,15056453279503
6546,15056453430941
6547,15056453018202
6548,15056453161378
6549,15056453101751
6550,15056453505247
6551,15056453264300
6552,15056453965111
6553,15056453379126
6554,15056453379516
6555,15056453544518
6556,15056453066182
6557,15056453854835
6558,15056453076312
6559,15056453995310
6560,15056453993090
6561,15056453790844
6562,15056453589151
6563,15056453634931
6564,15056453847188
6565,15056453038841
6566,15056453162495
6567,15056453763316
6568,15056453709445
6569,15056453158939
6570,15056453724458
6571,15056453196550
6572,15056453611137
6573,15056453907941
6574,15056453760634
6575,15056453834835
6576,15056453511509
6577,15056453063001
6578,15056453031920
6579,15056453168697
6580,15056453728711
6581,15056453393207
6582,15056453255086
6583,15056453762641
6584,15056453069446
6585,15056453443072
6586,15056453556000
6587,15056453084983
6588,15056453347665
6589,15056453887018
6590,15056453685652
6591,15056453995998
6592,15056453459608
6593,15056453309173
6594,15056453023951
6595,15056453875677
6596,15056453631203
6597,15056453040275
6598,15056453434396
6599,15056453421080
6600,15056453167835
6601,15056453256160
6602,15056453542364
6603,15056453297066
6604,15056453009310
6605,15056453744150
6606,15056453275459
6607,15056453058357
6608,15056453029897
6609,15056453297225
6610,15056453507045
6611,15056453828807
6612,15056453917583
6613,15056453469059
6614,15056453492039
6615,15056453406129
6616,15056453396730
6617,15056453291569
6618,15056453884411
6619,15056453564634
6620,15056453112769
6621,15056453006954
6622,15056453976083
6623,15056453961103
6624,15056453059898
6625,15056453656129
6626,15056453713770
6627,15056453540469
6628,15056453897125
6629,15056453235793
6630,15056453659797
6631,15056453653249
6632,15056453190309
6633,15056453772965
6634,15056453380583
6635,15056453069883
6636,15056453897939
6637,15056453715775
6638,15056453398789
6639,15056453260809
6640,15056453924315
6641,15056453051571
6642,15056453052207
6643,15056453614425
6644,15056453740940
6645,15056453897374
6646,15056453113383
6647,15056453059555
6648,15056453980949
6649,15056453458184
6650,15056453803556
6651,15056453919903
6652,15056453842583
6653,15056453048845
6654,15056453348829
6655,15056453109748
6656,15056453503082
6657,15056453353404
6658,15056453993438
6659,15056453870329
6660,15056453946079
6661,15056453976940
6662,15056453124439
6663,15056453653982
6664,15056453070652
6665,15056453829360
6666,15056453682026
6667,15056453104168
6668,15056453607431
6669,15056453566091
6670,15056453554095
6671,15056453509307
6672,15056453391807
6673,15056453231127
6674,15056453759892
6675,15056453767589
6676,15056453218041
6677,15056453802119
6678,15056453532612
6679,15056453291228
6680,15056453399139
6681,15056453921307
6682,15056453752667
6683,15056453939978
6684,15056453383921
6685,15056453481683
6686,15056453522068
6687,15056453191070
6688,15056453509299
6689,15056453706127
6690,15056453197522
6691,15056453002442
6692,15056453765980
6693,15056453461946
6694,15056453161260
6695,15056453309939
6696,15056453248817
6697,15056453475665
6698,15056453987305
6699,15056453505777
6700,15056453587347
6701,15056453939639
6702,15056453352270
6703,15056453288694
6704,15056453273334
6705,15056453546017
6706,15056453087467
6707,15056453088575
6708,15056453704472
6709,15056453977873
6710,15056453133804
6711,15056453981041
6712,15056453866756
6713,15056453475893
6714,15056453937071
6715,15056453420085
6716,15056453751510
6717,15056453066771
6718,15056453435321
6719,15056453318879
6720,15056453563970
6721,15056453680711
6722,15056453322742
6723,15056453539542
6724,15056453823687
6725,15056453129590
6726,15056453231112
6727,15056453617035
6728,15056453243797
6729,15056453670600
6730,15056453094640
6731,15056453920345
6732,15056453859017
6733,15056453956499
6734,15056453461949
6735,15056453318361
6736,15056453689246
6737,15056453147839
6738,15056453945968
6739,15056453772677
6740,15056453675861
6741,15056453230129
6742,15056453634737
6743,15056453945195
6744,15056453336411
6745,15056453003757
6746,15056453380347
6747,15056453523371
6748,15056453535983
6749,15056453999836
6750,15056453278429
6751,15056453225384
6752,15056453757787
6753,15056453058364
6754,15056453295506
6755,15056453759876
6756,15056453380122
6757,15056453013734
6758,15056453713536
6759,15056453202612
6760,15056453457281
6761,15056453823567
6762,15056453704455
6763,15056453893318
6764,15056453655030
6765,15056453632684
6766,15056453142675
6767,15056453333885
6768,15056453594998
6769,15056453254171
6770,15056453906500
6771,15056453721794
6772,15056453448442
6773,15056453428504
6774,15056453675126
6775,15056453025109
6776,15056453163484
6777,15056453439416
6778,15056453802293
6779,15056453652222
6780,15056453637478
6781,15056453572682
6782,15056453348059
6783,15056453842972
6784,15056453848846
6785,15056453523717
6786,15056453511332
6787,15056453819186
6788,15056453918122
6789,15056453746918
6790,15056453750032
6791,15056453936062
6792,15056453390940
6793,15056453082080
6794,15056453338985
6795,15056453391294
6796,15056453131686
6797,15056453411525
6798,15056453783078
6799,15056453246787
6800,15056453981366
6801,15056453326626
6802,15056453673635
6803,15056453847812
6804,15056453978904
6805,15056453396392
6806,15056453761475
6807,15056453778347
6808,15056453387620
6809,15056453729784
6810,15056453583941
6811,15056453241937
6812,15056453491615
6813,15056453437129
6814,15056453490042
6815,15056453290764
6816,15056453653714
6817,15056453270826
6818,15056453089488
6819,15056453671766
6820,15056453559136
6821,15056453032590
6822,15056453052453
6823,15056453451635
6824,15056453893570
6825,15056453429029
6826,15056453879390
6827,15056453749305
6828,15056453916584
6829,15056453598446
6830,15056453625797
6831,15056453646259
6832,15056453796945
6833,15056453139624
6834,15056453654982
6835,15056453566521
6836,15056453594812
6837,15056453953179
6838,15056453631529
6839,15056453251846
6840,15056453562730
6841,15056453559836
6842,15056453712229
6843,15056453944100
6844,15056453892465
6845,15056453932237
6846,15056453212645
6847,15056453254579
6848,15056453659928
6849,15056453787257
6850,15056453436767
6851,15056453866446
6852,15056453156424
6853,15056453619935
6854,15056453598088
6855,15056453148634
6856,15056453613908
6857,15056453339284
6858,15056453130571
6859,15056453557672
6860,15056453750796
6861,15056453665229
6862,15056453474134
6863,15056453289622
6864,15056453045134
6865,15056453156315
6866,15056453048473
6867,15056453163954
6868,15056453930888
6869,15056453186435
6870,15056453824058
6871,15056453291121
6872,15056453331686
6873,15056453156348
6874,15056453314938
6875,15056453913332
6876,15056453687920
6877,15056453959078
6878,15056453789118
6879,15056453267633
6880,15056453030124
6881,15056453736843
6882,15056453550680
6883,15056453038225
6884,15056453052369
6885,15056453543656
6886,15056453523041
6887,15056453834617
6888,15056453941857
6889,15056453765632
6890,15056453526700
6891,15056453392407
6892,15056453747273
6893,15056453816949
6894,15056453208441
6895,15056453609723
6896,15056453882924
6897,15056453338320
6898,15056453683189
6899,15056453168990
6900,15056453514993
6901,15056453003144
6902,15056453249658
6903,15056453891385
6904,15056453919752
6905,15056453683186
6906,15056453682380
6907,15056453140987
6908,15056453537102
6909,15056453854752
6910,15056453628315
6911,15056453474104
6912,15056453398999
6913,15056453306149
6914,15056453180270
6915,15056453175992
6916,15056453808109
6917,15056453057104
6918,15056453705491
6919,15056453770738
6920,15056453435117
6921,15056453702693
6922,15056453886828
6923,15056453950217
6924,15056453759528
6925,15056453053649
6926,15056453659664
6927,15056453693748
6928,15056453076052
6929,15056453775777
6930,15056453018908
6931,15056453562816
6932,15056453772628
6933,15056453933279
6934,15056453840044
6935,15056453349507
6936,15056453297926
6937,15056453424575
6938,15056453842199
6939,15056453210314
6940,15056453309930
6941,15056453912500
6942,15056453754406
6943,15056453819802
6944,15056453541739
6945,15056453997845
6946,15056453562037
6947,15056453813149
6948,15056453079642
6949,15056453400594
6950,15056453074372
6951,15056453865559
6952,15056453801575
6953,15056453353081
6954,15056453906794
6955,15056453202603
6956,15056453335907
6957,15056453562783
6958,15056453261341
6959,15056453797066
6960,15056453796522
6961,15056453092851
6962,15056453681953
6963,15056453547962
6964,15056453924140
6965,15056453045840
6966,15056453882683
6967,15056453713183
6968,15056453018734
6969,15056453738614
6970,15056453204430
6971,15056453447556
6972,15056453281823
6973,15056453665882
6974,15056453863955
6975,15056453202916
6976,15056453066900
6977,15056453783634
6978,15056453425907
6979,15056453640828
6980,15056453359888
6981,15056453393247
6982,15056453581558
6983,15056453687366
6984,15056453736192
6985,15056453953656
6986,15056453684978
6987,15056453197717
6988,15056453401913
6989,15056453171976
6990,15056453791894
6991,15056453548686
6992,15056453679843
6993,15056453349106
6994,15056453896402
6995,15056453899480
6996,15056453804015
6997,15056453551443
6998,15056453657310
6999,15056453824433
7000,15056453030022
7001,15056453410927
7002,15056453417001
7003,15056453018862
7004,15056453746241
7005,15056453898214
7006,15056453777031
7007,15056453805234
7008,15056453549883
7009,15056453606507
7010,15056453487415
7011,15056453334919
7012,15056453247117
7013,15056453387855
7014,15056453258270
7015,15056453521721
7016,15056453000825
7017,15056453142005
7018,15056453981092
7019,15056453852983
7020,15056453503743
7021,15056453726910
7022,15056453558593
7023,15056453932607
7024,15056453265993
7025,15056453912414
7026,15056453285283
7027,15056453436396
7028,15056453272545
7029,15056453824168
7030,15056453952803
7031,15056453736424
7032,15056453556271
7033,15056453834887
7034,15056453122956
7035,15056453426752
7036,15056453300644
7037,15056453483453
7038,15056453248778
7039,15056453643367
7040,15056453863842
7041,15056453738519
7042,15056453526479
7043,15056453590919
7044,15056453252573
7045,15056453308814
7046,15056453817594
7047,15056453287220
7048,15056453886077
7049,15056453721395
7050,15056453366605
7051,15056453345211
7052,15056453333948
7053,15056453754464
7054,15056453185535
7055,15056453534927
7056,15056453300967
7057,15056453015529
7058,15056453961362
7059,15056453408970
7060,15056453545557
7061,15056453480271
7062,15056453605824
7063,15056453693252
7064,15056453827026
7065,15056453003367
7066,15056453770244
7067,15056453295420
7068,15056453309670
7069,15056453665756
7070,15056453581962
7071,15056453884368
7072,15056453584265
7073,15056453037482
7074,15056453537656
7075,15056453674061
7076,15056453288726
7077,15056453399391
7078,15056453038015
7079,15056453685422
7080,15056453246689
7081,15056453551252
7082,15056453661046
7083,15056453967388
7084,15056453810301
7085,15056453955406
7086,15056453778731
7087,15056453360650
7088,15056453670422
7089,15056453955336
7090,15056453155804
7091,15056453233952
7092,15056453181297
7093,15056453274526
7094,15056453009937
7095,15056453810067
7096,15056453733852
7097,15056453696719
7098,15056453399833
7099,15056453461411
7100,15056453183451
7101,15056453934320
7102,15056453893573
7103,15056453321488
7104,15056453050109
7105,15056453130496
7106,15056453649603
7107,15056453642864
7108,15056453815810
7109,15056453953069
7110,15056453994324
7111,15056453888118
7112,15056453285075
7113,15056453463700
7114,15056453744693
7115,15056453882589
7116,15056453510700
7117,15056453575663
7118,15056453186111
7119,15056453631517
7120,15056453449392
7121,15056453059101
7122,15056453329216
7123,15056453617785
7124,15056453776452
7125,15056453339095
7126,15056453945811
7127,15056453973410
7128,15056453051615
7129,15056453085347
7130,15056453767599
7131,15056453097373
7132,15056453163504
7133,15056453606248
7134,15056453237756
7135,15056453350968
7136,15056453529718
7137,15056453249493
7138,15056453022729
7139,15056453112606
7140,15056453117687
7141,15056453171875
7142,15056453772926
7143,15056453734403
7144,15056453005228
7145,15056453737737
7146,15056453423164
7147,15056453904074
7148,15056453207921
7149,15056453002740
7150,15056453541203
7151,15056453986561
7152,15056453297731
7153,15056453795615
7154,15056453003235
7155,15056453339495
7156,15056453373833
7157,15056453756754
7158,15056453477656
7159,15056453783911
7160,15056453380555
7161,15056453167692
7162,15056453065831
7163,15056453865884
7164,15056453582257
7165,15056453653793
7166,15056453974442
7167,15056453030614
7168,15056453187183
7169,15056453263295
7170,15056453391836
7171,15056453720713
7172,15056453198336
7173,15056453354883
7174,15056453417639
7175,15056453654386
7176,15056453028903
7177,15056453455288
7178,15056453449998
7179,15056453382520
7180,15056453366483
7181,15056453269804
7182,15056453453307
7183,15056453469455
7184,15056453934848
7185,15056453331059
7186,15056453564301
7187,15056453753349
7188,15056453997340
7189,15056453119966
7190,15056453921336
7191,15056453703624
7192,15056453297501
7193,15056453434069
7194,15056453299044
7195,15056453563372
7196,15056453382902
7197,15056453730259
7198,15056453389562
7199,15056453726173
7200,15056453319450
7201,15056453696181
7202,15056453318828
7203,15056453689142
7204,15056453297609
7205,15056453032655
7206,15056453123714
7207,15056453536912
7208,15056453306866
7209,15056453226312
7210,15056453098306
7211,15056453565489
7212,15056453687399
7213,15056453774958
7214,15056453021206
7215,15056453030096
7216,15056453017562
7217,15056453903734
7218,15056453839353
7219,15056453721848
7220,15056453468349
7221,15056453640303
7222,15056453534926
7223,15056453801608
7224,15056453812200
7225,15056453839774
7226,15056453422264
7227,15056453973335
7228,15056453922121
7229,15056453732698
7230,15056453782278
7231,15056453326335
7232,15056453413382
7233,15056453509317
7234,15056453452504
7235,15056453397754
7236,15056453664847
7237,15056453673044
7238,15056453241449
7239,15056453303698
7240,15056453424268
7241,15056453136114
7242,15056453084398
7243,15056453303915
7244,15056453534387
7245,15056453940495
7246,15056453426525
7247,15056453231940
7248,15056453519955
7249,15056453923566
7250,15056453175716
7251,15056453169634
7252,15056453489677
7253,15056453419662
7254,15056453821908
7255,15056453976701
7256,15056453105045
7257,15056453677327
7258,15056453215839
7259,15056453843048
7260,15056453017775
7261,15056453046779
7262,15056453346143
7263,15056453738222
7264,15056453906351
7265,15056453231445
7266,15056453665197
7267,15056453046576
7268,15056453213106
7269,15056453306746
7270,15056453895104
7271,15056453114926
7272,15056453695186
7273,15056453969135
7274,15056453503720
7275,15056453751919
7276,15056453652262
7277,15056453572150
7278,15056453130331
7279,15056453098994
7280,15056453220394
7281,15056453846027
7282,15056453968330
7283,15056453577235
7284,15056453506911
7285,15056453719451
7286,15056453325556
7287,15056453945424
7288,15056453687280
7289,15056453793705
7290,15056453994904
7291,15056453733941
7292,15056453802730
7293,15056453333607
7294,15056453534135
7295,15056453018014
7296,15056453489372
7297,15056453670674
7298,15056453446788
7299,15056453452282
7300,15056453730595
7301,15056453318438
7302,15056453646730
7303,15056453866965
7304,15056453513167
7305,15056453052294
7306,15056453001082
7307,15056453970784
7308,15056453038574
7309,15056453004872
7310,15056453592706
7311,15056453179962
7312,15056453544252
7313,15056453333970
7314,15056453207966
7315,15056453356869
7316,15056453667287
7317,15056453622679
7318,15056453825719
7319,15056453646392
7320,15056453790890
7321,15056453050737
7322,15056453333788
7323,15056453822025
7324,15056453313709
7325,15056453778990
7326,15056453052358
7327,15056453166001
7328,15056453289692
7329,15056453333433
7330,15056453573594
7331,15056453292345
7332,15056453301207
7333,15056453718600
7334,15056453348923
7335,15056453557633
7336,15056453100129
7337,15056453951731
7338,15056453268950
7339,15056453719778
7340,15056453511084
7341,15056453653357
7342,15056453152065
7343,15056453873761
7344,15056453987261
7345,15056453948133
7346,15056453315302
7347,15056453355005
7348,15056453120668
7349,15056453524800
7350,15056453955618
7351,15056453955606
7352,15056453855033
7353,15056453530686
7354,15056453460402
7355,15056453826905
7356,15056453394618
7357,15056453307773
7358,15056453451890
7359,15056453477840
7360,15056453666823
7361,15056453529552
7362,15056453812285
7363,15056453813603
7364,15056453931641
7365,15056453886539
7366,15056453915659
7367,15056453323288
7368,15056453992764
7369,15056453518573
7370,15056453734682
7371,15056453094993
7372,15056453852272
7373,15056453399968
7374,15056453770770
7375,15056453047268
7376,15056453149646
7377,15056453536542
7378,15056453154277
7379,15056453458220
7380,15056453171892
7381,15056453975283
7382,15056453060873
7383,15056453106879
7384,15056453324407
7385,15056453246314
7386,15056453931996
7387,15056453409349
7388,15056453136131
7389,15056453532302
7390,15056453365964
7391,15056453888669
7392,15056453948235
7393,15056453114596
7394,15056453590086
7395,15056453477705
7396,15056453444628
7397,15056453946824
7398,15056453318383
7399,15056453865395
7400,15056453588006
7401,15056453650627
7402,15056453056947
7403,15056453727869
7404,15056453821590
7405,15056453365987
7406,15056453607367
7407,15056453181468
7408,15056453170620
7409,15056453788386
7410,15056453651599
7411,15056453320343
7412,15056453602609
7413,15056453248994
7414,15056453208361
7415,15056453541863
7416,15056453273118
7417,15056453012219
7418,15056453113077
7419,15056453726072
7420,15056453652260
7421,15056453723201
7422,15056453537454
7423,15056453681677
7424,15056453463888
7425,15056453409524
7426,15056453904797
7427,15056453088262
7428,15056453391824
7429,15056453566329
7430,15056453602394
7431,15056453961776
7432,15056453705353
7433,15056453598341
7434,15056453843053
7435,15056453109364
7436,15056453200333
7437,15056453495554
7438,15056453815103
7439,15056453923181
7440,15056453805284
7441,15056453803670
7442,15056453753095
7443,15056453341577
7444,15056453432321
7445,15056453797757
7446,15056453153681
7447,15056453432880
7448,15056453993755
7449,15056453437607
7450,15056453972514
7451,15056453948523
7452,15056453790250
7453,15056453904494
7454,15056453244691
7455,15056453815265
7456,15056453783286
7457,15056453544171
7458,15056453540984
7459,15056453914029
7460,15056453025407
7461,15056453742074
7462,15056453432582
7463,15056453692912
7464,15056453637364
7465,15056453809060
7466,15056453237269
7467,15056453931525
7468,15056453956090
7469,15056453629585
7470,15056453266027
7471,15056453579160
7472,15056453180550
7473,15056453363320
7474,15056453966287
7475,15056453117655
7476,15056453864497
7477,15056453416529
7478,15056453548370
7479,15056453811070
7480,15056453400005
7481,15056453244478
7482,15056453176231
7483,15056453981341
7484,15056453916777
7485,15056453440009
7486,15056453343809
7487,15056453451315
7488,15056453258237
7489,15056453973359
7490,15056453979220
7491,15056453227219
7492,15056453064267
7493,15056453353534
7494,15056453851823
7495,15056453279531
7496,15056453325846
7497,15056453223214
7498,15056453325094
7499,15056453062470
7500,15056453096826
7501,15056453605998
7502,15056453314109
7503,15056453353977
7504,15056453614992
7505,15056453471702
7506,15056453202368
7507,15056453765125
7508,15056453395573
7509,15056453737162
7510,15056453166895
7511,15056453851330
7512,15056453607894
7513,15056453809845
7514,15056453595770
7515,15056453591718
7516,15056453711379
7517,15056453667570
7518,15056453007452
7519,15056453914383
7520,15056453568027
7521,15056453240952
7522,15056453961571
7523,15056453814117
7524,15056453330927
7525,15056453153386
7526,15056453263629
7527,15056453157926
7528,15056453319633
7529,15056453343620
7530,15056453333829
7531,15056453768152
7532,15056453837182
7533,15056453359059
7534,15056453153731
7535,15056453047409
7536,15056453979207
7537,15056453072357
7538,15056453199165
7539,15056453941746
7540,15056453146555
7541,15056453160548
7542,15056453598452
7543,15056453675929
7544,15056453233056
7545,15056453414259
7546,15056453091155
7547,15056453277734
7548,15056453532237
7549,15056453970986
7550,15056453041386
7551,15056453350805
7552,15056453355203
7553,15056453660907
7554,15056453152595
7555,15056453577158
7556,15056453744553
7557,15056453191268
7558,15056453977876
7559,15056453053794
7560,15056453741453
7561,15056453828954
7562,15056453306505
7563,15056453122676
7564,15056453039557
7565,15056453275258
7566,15056453022459
7567,15056453441614
7568,15056453364637
7569,15056453830601
7570,15056453617659
7571,15056453584789
7572,15056453536728
7573,15056453028889
7574,15056453718841
7575,15056453041868
7576,15056453754856
7577,15056453800283
7578,15056453193818
7579,15056453660351
7580,15056453650287
7581,15056453716076
7582,15056453628679
7583,15056453108160
7584,15056453490255
7585,15056453356998
7586,15056453978426
7587,15056453426541
7588,15056453179396
7589,15056453225471
7590,15056453353262
7591,15056453164290
7592,15056453220715
7593,15056453478544
7594,15056453841670
7595,15056453128214
7596,15056453243614
7597,15056453754264
7598,15056453849526
7599,15056453532225
7600,15056453146517
7601,15056453224633
7602,15056453986592
7603,15056453847067
7604,15056453244229
7605,15056453923499
7606,15056453008337
7607,15056453359778
7608,15056453057781
7609,15056453300321
7610,15056453215287
7611,15056453650110
7612,15056453044507
7613,15056453792898
7614,15056453926562
7615,15056453325473
7616,15056453736944
7617,15056453724015
7618,15056453124212
7619,15056453267749
7620,15056453661241
7621,15056453432058
7622,15056453319406
7623,15056453989983
7624,15056453221909
7625,15056453542804
7626,15056453013513
7627,15056453595493
7628,15056453839412
7629,15056453384381
7630,15056453932601
7631,15056453965569
7632,15056453443641
7633,15056453876305
7634,15056453675237
7635,15056453430498
7636,15056453483980
7637,15056453901695
7638,15056453208393
7639,15056453099819
7640,15056453115096
7641,15056453057034
7642,15056453495578
7643,15056453502959
7644,15056453297071
7645,15056453762422
7646,15056453859064
7647,15056453718130
7648,15056453718719
7649,15056453055214
7650,15056453567221
7651,15056453166764
7652,15056453868552
7653,15056453144520
7654,15056453530059
7655,15056453703272
7656,15056453921170
7657,15056453001381
7658,15056453012978
7659,15056453517493
7660,15056453507150
7661,15056453634127
7662,15056453895724
7663,15056453532115
7664,15056453758037
7665,15056453074348
7666,15056453711136
7667,15056453421264
7668,15056453512278
7669,15056453256141
7670,15056453936827
7671,15056453214689
7672,15056453748329
7673,15056453140574
7674,15056453692696
7675,15056453618945
7676,15056453435373
7677,15056453667273
7678,15056453216498
7679,15056453919108
7680,15056453231942
7681,15056453310010
7682,15056453526840
7683,15056453120305
7684,15056453816086
7685,15056453243562
7686,15056453775282
7687,15056453579421
7688,15056453118655
7689,15056453333744
7690,15056453496054
7691,15056453324846
7692,15056453138399
7693,15056453783802
7694,15056453144581
7695,15056453784938
7696,15056453231253
7697,15056453546834
7698,15056453056132
7699,15056453096774
7700,15056453220452
7701,15056453093087
7702,15056453985681
7703,15056453107453
7704,15056453344620
7705,15056453135255
7706,15056453243270
7707,15056453132506
7708,15056453786328
7709,15056453931578
7710,15056453768035
7711,15056453032561
7712,15056453241990
7713,15056453087552
7714,15056453521152
7715,15056453206264
7716,15056453580796
7717,15056453973080
7718,15056453221010
7719,15056453329736
7720,15056453078696
7721,15056453357690
7722,15056453196461
7723,15056453288221
7724,15056453124441
7725,15056453839210
7726,15056453750964
7727,15056453851653
7728,15056453412059
7729,15056453029436
7730,15056453744648
7731,15056453997553
7732,15056453514495
7733,15056453921424
7734,15056453229368
7735,15056453916857
7736,15056453274399
7737,15056453271789
7738,15056453304426
7739,15056453969885
7740,15056453427663
7741,15056453656695
7742,15056453246392
